"lon" "lat" "date" "t_avg"
13.8499 45.7499 1951-06-01 19.1899995710701
13.8499 45.7499 1951-06-02 17.7399996034801
13.8499 45.7499 1951-06-03 17.239999614656
13.8499 45.7499 1951-06-04 18.2699995916337
13.8499 45.7499 1951-06-05 18.5599995851517
13.8499 45.7499 1951-06-06 17.6699996050447
13.8499 45.7499 1951-06-07 16.6699996273965
13.8499 45.7499 1951-06-08 18.9499995764345
13.8499 45.7499 1951-06-09 16.4499996323138
13.8499 45.7499 1951-06-10 18.2999995909631
13.8499 45.7499 1951-06-11 19.2699995692819
13.8499 45.7499 1951-06-12 19.499999564141
13.8499 45.7499 1951-06-13 19.6899995598942
13.8499 45.7499 1951-06-14 20.659999538213
13.8499 45.7499 1951-06-15 21.9599995091558
13.8499 45.7499 1951-06-16 22.5199994966388
13.8499 45.7499 1951-06-17 23.6799994707108
13.8499 45.7499 1951-06-18 24.3699994552881
13.8499 45.7499 1951-06-19 23.2099994812161
13.8499 45.7499 1951-06-20 22.0799995064735
13.8499 45.7499 1951-06-21 21.5899995174259
13.8499 45.7499 1951-06-22 21.0299995299429
13.8499 45.7499 1951-06-23 21.6499995160848
13.8499 45.7499 1951-06-24 21.5899995174259
13.8499 45.7499 1951-06-25 19.2999995686114
13.8499 45.7499 1951-06-26 18.069999596104
13.8499 45.7499 1951-06-27 18.3299995902926
13.8499 45.7499 1951-06-28 19.7799995578825
13.8499 45.7499 1951-06-29 19.1599995717406
13.8499 45.7499 1951-06-30 19.3599995672703
13.8499 45.7499 1951-07-01 15.8899996448308
13.8499 45.7499 1951-07-02 19.6999995596707
13.8499 45.7499 1951-07-03 20.63999953866
13.8499 45.7499 1951-07-04 22.2299995031208
13.8499 45.7499 1951-07-05 19.0199995748699
13.8499 45.7499 1951-07-06 19.3599995672703
13.8499 45.7499 1951-07-07 20.1899995487183
13.8499 45.7499 1951-07-08 21.7499995138496
13.8499 45.7499 1951-07-09 21.7899995129555
13.8499 45.7499 1951-07-10 23.4199994765222
