"","Y","M","D","Tmax"
"11692",1952,1,4,2.94999993406236
"11693",1952,1,5,1.64999996311963
"11694",1952,1,6,1.70999996177852
"11695",1952,1,7,3.3299999255687
"11696",1952,1,8,6.20999986119568
"11697",1952,1,9,5.43999987840652
"11698",1952,1,10,5.26999988220632
"11699",1952,1,11,6.56999985314906
"11700",1952,1,12,6.11999986320734
"11701",1952,1,13,1.4899999666959
"11702",1952,1,14,1.63999996334314
"11703",1952,1,15,4.08999990858138
"11704",1952,1,16,7.01999984309077
"11705",1952,1,17,4.69999989494681
"11706",1952,1,18,1.63999996334314
"11707",1952,1,19,1.51999996602535
"11708",1952,1,20,3.66999991796911
"11709",1952,1,21,3.86999991349876
"11710",1952,1,22,-0.549999987706542
"11711",1952,1,23,-1.65999996289611
"11712",1952,1,24,-2.10999995283782
"11713",1952,1,25,0.509999988600612
"11714",1952,1,26,0.449999989941716
"11715",1952,1,27,0.169999996200204
"11716",1952,1,28,-1.22999997250736
"11717",1952,1,29,-1.18999997340143
"11718",1952,1,30,-0.559999987483025
"11719",1952,1,31,0.459999989718199
"11720",1952,2,1,1.88999995775521
"11721",1952,2,2,0.939999978989363
"11722",1952,2,3,0.129999997094274
"11723",1952,2,4,0.409999990835786
"11724",1952,2,5,0.789999982342124
"11725",1952,2,6,0.0199999995529652
"11726",1952,2,7,1.7799999602139
"11727",1952,2,8,1.80999995954335
"11728",1952,2,9,0.959999978542328
"11729",1952,2,10,-0.61999998614192
"11730",1952,2,11,1.28999997116625
"11731",1952,2,12,1.66999996267259
"11732",1952,2,13,-0.409999990835786
"11733",1952,2,14,-3.1599999293685
"11734",1952,2,15,-3.14999992959201
"11735",1952,2,16,-2.9299999345094
"11736",1952,2,17,-0.379999991506338
"11737",1952,2,18,-0.599999986588955
"11738",1952,2,19,-0.0599999986588955
"11739",1952,2,20,-0.149999996647239
"11740",1952,2,21,2.009999955073
"11741",1952,2,22,3.46999992243946
"11742",1952,2,23,4.12999990768731
"11743",1952,2,24,3.18999992869794
"11744",1952,2,25,1.27999997138977
"11745",1952,2,26,1.9499999564141
"11746",1952,2,27,1.13999997451901
"11747",1952,2,28,-3.89999991282821
"11748",1952,2,29,-1.6099999640137
"11749",1952,3,1,2.14999995194376
"11750",1952,3,2,1.1499999742955
"11751",1952,3,3,0.699999984353781
"11752",1952,3,4,-0.26999999396503
"11753",1952,3,5,-2.83999993652105
"11754",1952,3,6,-3.53999992087483
"11755",1952,3,7,-4.51999989897013
"11756",1952,3,8,-1.21999997273088
"11757",1952,3,9,2.68999993987381
"11758",1952,3,10,6.06999986432493
"11759",1952,3,11,7.30999983660877
"11760",1952,3,12,5.60999987460673
"11761",1952,3,13,3.87999991327524
"11762",1952,3,14,-1.20999997295439
"11763",1952,3,15,2.82999993674457
"11764",1952,3,16,6.04999986477196
"11765",1952,3,17,6.16999986208975
"11766",1952,3,18,1.38999996893108
"11767",1952,3,19,0.439999990165234
"11768",1952,3,20,-1.35999996960163
"11769",1952,3,21,-0.399999991059303
"11770",1952,3,22,-2.65999994054437
"11771",1952,3,23,-1.80999995954335
"11772",1952,3,24,2.78999993763864
"11773",1952,3,25,4.55999989807606
"11774",1952,3,26,-1.22999997250736
"11775",1952,3,27,-1.24999997206032
"11776",1952,3,28,0.839999981224537
"11777",1952,3,29,1.40999996848404
"11778",1952,3,30,-0.88999998010695
"11779",1952,3,31,0.369999991729856
"11780",1952,4,1,7.64999982900918
"11781",1952,4,2,3.70999991707504
"11782",1952,4,3,5.22999988310039
"11783",1952,4,4,6.83999984711409
"11784",1952,4,5,8.77999980375171
"11785",1952,4,6,7.5799998305738
"11786",1952,4,7,13.7199996933341
"11787",1952,4,8,12.0499997306615
"11788",1952,4,9,12.2399997264147
"11789",1952,4,10,9.48999978788197
"11790",1952,4,11,15.3799996562302
"11791",1952,4,12,21.0699995290488
"11792",1952,4,13,24.8299994450063
"11793",1952,4,14,22.7199994921684
"11794",1952,4,15,22.3499995004386
"11795",1952,4,16,22.9699994865805
"11796",1952,4,17,16.2399996370077
"11797",1952,4,18,18.4099995885044
"11798",1952,4,19,21.1299995277077
"11799",1952,4,20,15.519999653101
"11800",1952,4,21,21.9599995091558
"11801",1952,4,22,24.7399994470179
"11802",1952,4,23,26.4699994083494
"11803",1952,4,24,26.6399994045496
"11804",1952,4,25,20.079999551177
"11805",1952,4,26,13.8799996897578
"11806",1952,4,27,16.4699996318668
"11807",1952,4,28,21.54999951832
"11808",1952,4,29,21.6699995156378
"11809",1952,4,30,18.2899995911866
"11810",1952,5,1,24.6099994499236
"11811",1952,5,2,17.3399996124208
"11812",1952,5,3,14.5899996738881
"11813",1952,5,4,25.4399994313717
"11814",1952,5,5,23.4799994751811
"11815",1952,5,6,23.2599994800985
"11816",1952,5,7,23.8399994671345
"11817",1952,5,8,21.2799995243549
"11818",1952,5,9,17.8399996012449
"11819",1952,5,10,20.2699995469302
"11820",1952,5,11,22.1599995046854
"11821",1952,5,12,23.4999994747341
"11822",1952,5,13,18.6799995824695
"11823",1952,5,14,15.9299996439368
"11824",1952,5,15,12.6499997172505
"11825",1952,5,16,11.4699997436255
"11826",1952,5,17,10.2199997715652
"11827",1952,5,18,11.8199997358024
"11828",1952,5,19,8.11999981850386
"11829",1952,5,20,9.17999979481101
"11830",1952,5,21,10.609999762848
"11831",1952,5,22,12.3999997228384
"11832",1952,5,23,15.5799996517599
"11833",1952,5,24,14.2799996808171
"11834",1952,5,25,16.4399996325374
"11835",1952,5,26,13.7899996917695
"11836",1952,5,27,15.5699996519834
"11837",1952,5,28,17.1299996171147
"11838",1952,5,29,17.7099996041507
"11839",1952,5,30,15.4199996553361
"11840",1952,5,31,22.8099994901568
"11841",1952,6,1,26.5699994061142
"11842",1952,6,2,28.5999993607402
"11843",1952,6,3,24.8999994434416
"11844",1952,6,4,18.2699995916337
"11845",1952,6,5,19.1999995708466
"11846",1952,6,6,21.819999512285
"11847",1952,6,7,20.4399995431304
"11848",1952,6,8,17.9299995992333
"11849",1952,6,9,17.8399996012449
"11850",1952,6,10,16.5599996298552
"11851",1952,6,11,13.469999698922
"11852",1952,6,12,17.5699996072799
"11853",1952,6,13,17.1099996175617
"11854",1952,6,14,24.699999447912
"11855",1952,6,15,21.3899995218962
"11856",1952,6,16,19.8399995565414
"11857",1952,6,17,20.1899995487183
"11858",1952,6,18,24.5599994510412
"11859",1952,6,19,23.3899994771928
"11860",1952,6,20,19.6299995612353
"11861",1952,6,21,20.1299995500594
"11862",1952,6,22,18.7999995797873
"11863",1952,6,23,21.6199995167553
"11864",1952,6,24,15.5499996524304
"11865",1952,6,25,18.2699995916337
"11866",1952,6,26,19.229999570176
"11867",1952,6,27,22.4499994982034
"11868",1952,6,28,22.669999493286
"11869",1952,6,29,23.6299994718283
"11870",1952,6,30,26.7399994023144
"11871",1952,7,1,25.1199994385242
"11872",1952,7,2,27.1799993924797
"11873",1952,7,3,29.5599993392825
"11874",1952,7,4,32.9399992637336
"11875",1952,7,5,25.9399994201958
"11876",1952,7,6,22.3299995008856
"11877",1952,7,7,21.2899995241314
"11878",1952,7,8,23.6799994707108
"11879",1952,7,9,25.7199994251132
"11880",1952,7,10,27.4099993873388
"11881",1952,7,11,29.3599993437529
"11882",1952,7,12,31.0899993050843
"11883",1952,7,13,25.3099994342774
"11884",1952,7,14,29.7899993341416
"11885",1952,7,15,28.159999370575
"11886",1952,7,16,21.6099995169789
"11887",1952,7,17,24.0199994631112
"11888",1952,7,18,27.4999993853271
"11889",1952,7,19,19.7799995578825
"11890",1952,7,20,21.9999995082617
"11891",1952,7,21,20.7099995370954
"11892",1952,7,22,24.4399994537234
"11893",1952,7,23,22.7599994912744
"11894",1952,7,24,21.3199995234609
"11895",1952,7,25,21.819999512285
"11896",1952,7,26,22.3599995002151
"11897",1952,7,27,21.3799995221198
"11898",1952,7,28,29.7799993343651
"11899",1952,7,29,29.7099993359298
"11900",1952,7,30,23.3799994774163
"11901",1952,7,31,25.0799994394183
"11902",1952,8,1,26.2899994123727
"11903",1952,8,2,27.6599993817508
"11904",1952,8,3,29.4899993408471
"11905",1952,8,4,28.2499993685633
"11906",1952,8,5,29.3599993437529
"11907",1952,8,6,32.7599992677569
"11908",1952,8,7,34.8499992210418
"11909",1952,8,8,28.9499993529171
"11910",1952,8,9,27.4199993871152
"11911",1952,8,10,24.5699994508177
"11912",1952,8,11,25.0199994407594
"11913",1952,8,12,27.7499993797392
"11914",1952,8,13,34.6599992252886
"11915",1952,8,14,27.9499993752688
"11916",1952,8,15,30.979999307543
"11917",1952,8,16,25.1599994376302
"11918",1952,8,17,21.1199995279312
"11919",1952,8,18,21.259999524802
"11920",1952,8,19,21.509999519214
"11921",1952,8,20,20.7499995362014
"11922",1952,8,21,20.9099995326251
"11923",1952,8,22,17.2499996144325
"11924",1952,8,23,18.5999995842576
"11925",1952,8,24,20.6299995388836
"11926",1952,8,25,21.4999995194376
"11927",1952,8,26,21.2999995239079
"11928",1952,8,27,19.9199995547533
"11929",1952,8,28,21.1399995274842
"11930",1952,8,29,17.1699996162206
"11931",1952,8,30,22.7499994914979
"11932",1952,8,31,22.8899994883686
"11933",1952,9,1,25.259999435395
"11934",1952,9,2,21.5899995174259
"11935",1952,9,3,18.7399995811284
"11936",1952,9,4,16.5299996305257
"11937",1952,9,5,18.8399995788932
"11938",1952,9,6,26.3899994101375
"11939",1952,9,7,17.3099996130913
"11940",1952,9,8,14.6699996720999
"11941",1952,9,9,14.0999996848404
"11942",1952,9,10,12.1099997293204
"11943",1952,9,11,16.2399996370077
"11944",1952,9,12,13.8199996910989
"11945",1952,9,13,13.8199996910989
"11946",1952,9,14,15.5599996522069
"11947",1952,9,15,13.8299996908754
"11948",1952,9,16,13.7199996933341
"11949",1952,9,17,18.089999595657
"11950",1952,9,18,17.0399996191263
"11951",1952,9,19,12.4099997226149
"11952",1952,9,20,12.2199997268617
"11953",1952,9,21,12.6099997181445
"11954",1952,9,22,14.0199996866286
"11955",1952,9,23,12.3399997241795
"11956",1952,9,24,15.0499996636063
"11957",1952,9,25,19.1699995715171
"11958",1952,9,26,17.5399996079504
"11959",1952,9,27,16.7299996260554
"11960",1952,9,28,12.4799997210503
"11961",1952,9,29,14.5299996752292
"11962",1952,9,30,12.9699997100979
"11963",1952,10,1,18.379999589175
"11964",1952,10,2,19.9599995538592
"11965",1952,10,3,12.8199997134507
"11966",1952,10,4,9.62999978475273
"11967",1952,10,5,11.4299997445196
"11968",1952,10,6,11.1999997496605
"11969",1952,10,7,12.1699997279793
"11970",1952,10,8,9.62999978475273
"11971",1952,10,9,10.8699997570366
"11972",1952,10,10,12.369999723509
"11973",1952,10,11,9.78999978117645
"11974",1952,10,12,6.30999985896051
"11975",1952,10,13,5.85999986901879
"11976",1952,10,14,7.99999982118607
"11977",1952,10,15,11.1199997514486
"11978",1952,10,16,11.0099997539073
"11979",1952,10,17,7.10999984107912
"11980",1952,10,18,7.89999982342124
"11981",1952,10,19,5.42999987863004
"11982",1952,10,20,5.89999986812472
"11983",1952,10,21,5.88999986834824
"11984",1952,10,22,5.68999987281859
"11985",1952,10,23,8.35999981313944
"11986",1952,10,24,10.0599997751415
"11987",1952,10,25,13.7299996931106
"11988",1952,10,26,12.2899997252971
"11989",1952,10,27,11.0599997527897
"11990",1952,10,28,11.459999743849
"11991",1952,10,29,13.3199997022748
"11992",1952,10,30,12.3899997230619
"11993",1952,10,31,8.75999980419874
"11994",1952,11,1,8.25999981537461
"11995",1952,11,2,6.8899998459965
"11996",1952,11,3,5.90999986790121
"11997",1952,11,4,5.2799998819828
"11998",1952,11,5,6.95999984443188
"11999",1952,11,6,8.55999980866909
"12000",1952,11,7,7.04999984242022
"12001",1952,11,8,3.46999992243946
"12002",1952,11,9,2.08999995328486
"12003",1952,11,10,2.59999994188547
"12004",1952,11,11,3.41999992355704
"12005",1952,11,12,3.54999992065132
"12006",1952,11,13,0.719999983906746
"12007",1952,11,14,0.819999981671572
"12008",1952,11,15,0.689999984577298
"12009",1952,11,16,0.789999982342124
"12010",1952,11,17,2.47999994456768
"12011",1952,11,18,5.77999987080693
"12012",1952,11,19,6.27999985963106
"12013",1952,11,20,4.71999989449978
"12014",1952,11,21,2.90999993495643
"12015",1952,11,22,3.33999992534518
"12016",1952,11,23,3.84999991394579
"12017",1952,11,24,2.35999994724989
"12018",1952,11,25,1.56999996490777
"12019",1952,11,26,0.529999988153577
"12020",1952,11,27,-0.109999997541308
"12021",1952,11,28,2.4099999461323
"12022",1952,11,29,2.02999995462596
"12023",1952,11,30,-0.249999994412065
"12024",1952,12,1,-0.92999997921288
"12025",1952,12,2,-3.81999991461635
"12026",1952,12,3,-3.20999992825091
"12027",1952,12,4,-2.75999993830919
"12028",1952,12,5,-1.26999997161329
"12029",1952,12,6,-3.65999991819263
"12030",1952,12,7,-1.99999995529652
"12031",1952,12,8,-2.03999995440245
"12032",1952,12,9,-1.13999997451901
"12033",1952,12,10,-0.479999989271164
"12034",1952,12,11,0.239999994635582
"12035",1952,12,12,1.79999995976686
"12036",1952,12,13,2.72999993897974
"12037",1952,12,14,4.77999989315867
"12038",1952,12,15,4.49999989941716
"12039",1952,12,16,2.22999995015562
"12040",1952,12,17,-0.209999995306134
"12041",1952,12,18,1.20999997295439
"12042",1952,12,19,0.0299999993294477
"12043",1952,12,20,0.0199999995529652
"12044",1952,12,21,2.50999994389713
"12045",1952,12,22,2.24999994970858
"12046",1952,12,23,1.34999996982515
"12047",1952,12,24,0.769999982789159
"12048",1952,12,25,2.12999995239079
"12049",1952,12,26,2.33999994769692
"12050",1952,12,27,0.859999980777502
"12051",1952,12,28,1.07999997586012
"12052",1952,12,29,0.909999979659915
"12053",1952,12,30,0.729999983683228
"12054",1952,12,31,-0.139999996870756
"12055",1953,1,1,0.869999980553985
"12056",1953,1,2,1.91999995708466
"12057",1953,1,3,0.769999982789159
"12058",1953,1,4,0.669999985024333
"12059",1953,1,5,-3.59999991953373
"12060",1953,1,6,1.20999997295439
"12061",1953,1,7,1.3799999691546
"12062",1953,1,8,1.27999997138977
"12063",1953,1,9,0.499999988824129
"12064",1953,1,10,-1.66999996267259
"12065",1953,1,11,-1.21999997273088
"12066",1953,1,12,-3.0399999320507
"12067",1953,1,13,-3.68999991752207
"12068",1953,1,14,-3.19999992847443
"12069",1953,1,15,-5.67999987304211
"12070",1953,1,16,-1.18999997340143
"12071",1953,1,17,0.379999991506338
"12072",1953,1,18,0.399999991059303
"12073",1953,1,19,1.06999997608364
"12074",1953,1,20,-1.12999997474253
"12075",1953,1,21,1.12999997474253
"12076",1953,1,22,1.87999995797873
"12077",1953,1,23,-1.52999996580184
"12078",1953,1,24,0.879999980330467
"12079",1953,1,25,1.10999997518957
"12080",1953,1,26,-4.59999989718199
"12081",1953,1,27,-1.09999997541308
"12082",1953,1,28,4.39999990165234
"12083",1953,1,29,4.82999989204109
"12084",1953,1,30,4.58999989740551
"12085",1953,1,31,6.38999985717237
"12086",1953,2,1,4.75999989360571
"12087",1953,2,2,1.19999997317791
"12088",1953,2,3,-1.33999997004867
"12089",1953,2,4,-2.10999995283782
"12090",1953,2,5,0.279999993741512
"12091",1953,2,6,-1.25999997183681
"12092",1953,2,7,-3.91999991238117
"12093",1953,2,8,-6.70999985001981
"12094",1953,2,9,-6.43999985605478
"12095",1953,2,10,-5.05999988690019
"12096",1953,2,11,-0.699999984353781
"12097",1953,2,12,-0.34999999217689
"12098",1953,2,13,0.0699999984353781
"12099",1953,2,14,-6.14999986253679
"12100",1953,2,15,-5.19999988377094
"12101",1953,2,16,-5.86999986879528
"12102",1953,2,17,-0.609999986365438
"12103",1953,2,18,1.68999996222556
"12104",1953,2,19,2.87999993562698
"12105",1953,2,20,2.57999994233251
"12106",1953,2,21,6.47999985516071
"12107",1953,2,22,7.45999983325601
"12108",1953,2,23,7.50999983213842
"12109",1953,2,24,6.41999985650182
"12110",1953,2,25,4.08999990858138
"12111",1953,2,26,4.30999990366399
"12112",1953,2,27,11.6999997384846
"12113",1953,2,28,6.61999985203147
"12114",1953,3,1,2.49999994412065
"12115",1953,3,2,5.94999986700714
"12116",1953,3,3,4.75999989360571
"12117",1953,3,4,1.90999995730817
"12118",1953,3,5,0.789999982342124
"12119",1953,3,6,2.60999994166195
"12120",1953,3,7,2.56999994255602
"12121",1953,3,8,1.45999996736646
"12122",1953,3,9,2.4699999447912
"12123",1953,3,10,1.89999995753169
"12124",1953,3,11,2.60999994166195
"12125",1953,3,12,1.05999997630715
"12126",1953,3,13,-1.65999996289611
"12127",1953,3,14,-0.379999991506338
"12128",1953,3,15,2.05999995395541
"12129",1953,3,16,5.51999987661839
"12130",1953,3,17,8.64999980665743
"12131",1953,3,18,11.5399997420609
"12132",1953,3,19,11.5599997416139
"12133",1953,3,20,9.09999979659915
"12134",1953,3,21,8.54999980889261
"12135",1953,3,22,12.6099997181445
"12136",1953,3,23,15.2199996598065
"12137",1953,3,24,15.5499996524304
"12138",1953,3,25,13.2799997031689
"12139",1953,3,26,17.1199996173382
"12140",1953,3,27,10.3799997679889
"12141",1953,3,28,6.54999985359609
"12142",1953,3,29,12.909999711439
"12143",1953,3,30,18.4299995880574
"12144",1953,3,31,14.939999666065
"12145",1953,4,1,11.189999749884
"12146",1953,4,2,14.6599996723235
"12147",1953,4,3,17.1799996159971
"12148",1953,4,4,19.2399995699525
"12149",1953,4,5,15.8799996450543
"12150",1953,4,6,8.90999980084598
"12151",1953,4,7,14.0199996866286
"12152",1953,4,8,11.0099997539073
"12153",1953,4,9,13.8199996910989
"12154",1953,4,10,13.0899997074157
"12155",1953,4,11,10.4899997655302
"12156",1953,4,12,14.919999666512
"12157",1953,4,13,18.0099995974451
"12158",1953,4,14,17.9999995976686
"12159",1953,4,15,17.3799996115267
"12160",1953,4,16,15.8399996459484
"12161",1953,4,17,13.509999698028
"12162",1953,4,18,14.9299996662885
"12163",1953,4,19,14.8899996671826
"12164",1953,4,20,9.65999978408217
"12165",1953,4,21,11.9299997333437
"12166",1953,4,22,13.1499997060746
"12167",1953,4,23,12.3199997246265
"12168",1953,4,24,13.4999996982515
"12169",1953,4,25,14.9699996653944
"12170",1953,4,26,13.3499997016042
"12171",1953,4,27,15.6599996499717
"12172",1953,4,28,20.9199995324016
"12173",1953,4,29,18.1299995947629
"12174",1953,4,30,20.2999995462596
"12175",1953,5,1,22.0499995071441
"12176",1953,5,2,23.2799994796515
"12177",1953,5,3,23.5999994724989
"12178",1953,5,4,16.5399996303022
"12179",1953,5,5,13.3199997022748
"12180",1953,5,6,11.7099997382611
"12181",1953,5,7,8.55999980866909
"12182",1953,5,8,7.63999982923269
"12183",1953,5,9,8.79999980330467
"12184",1953,5,10,8.65999980643392
"12185",1953,5,11,13.9399996884167
"12186",1953,5,12,10.6599997617304
"12187",1953,5,13,12.8199997134507
"12188",1953,5,14,13.2499997038394
"12189",1953,5,15,19.209999570623
"12190",1953,5,16,22.959999486804
"12191",1953,5,17,26.8499993998557
"12192",1953,5,18,22.0399995073676
"12193",1953,5,19,25.1899994369596
"12194",1953,5,20,28.8099993560463
"12195",1953,5,21,30.0599993281066
"12196",1953,5,22,26.5499994065613
"12197",1953,5,23,28.719999358058
"12198",1953,5,24,29.3699993435293
"12199",1953,5,25,22.3399995006621
"12200",1953,5,26,21.3499995227903
"12201",1953,5,27,17.9299995992333
"12202",1953,5,28,17.8599996007979
"12203",1953,5,29,14.9699996653944
"12204",1953,5,30,16.0499996412545
"12205",1953,5,31,16.7099996265024
"12206",1953,6,1,17.1399996168911
"12207",1953,6,2,14.5799996741116
"12208",1953,6,3,20.0599995516241
